,physical,mental,extra,previous,target
0,7,0,0.4832957799654637,9.147666389956946,7.9091299800316195
0,3,3,0.22213943139927694,7.9091299800316195,8.506544124029368
0,6,7,0.4585478307820702,8.506544124029368,8.926217900787544
0,4,7,0.04999844204152004,8.926217900787544,8.790601336238428
0,7,10,0.560885853926709,8.790601336238428,8.989356627623835
0,8,5,0.8763145106749253,8.989356627623835,8.57249731664114
0,9,8,0.10211978089448681,8.57249731664114,9.442497520300863
0,10,5,0.03873528860767794,9.442497520300863,9.040239963449087
0,2,9,0.7186971462718803,9.040239963449087,8.314926446309503
0,4,7,0.3198698591046688,8.314926446309503,8.859429445866201
0,3,5,0.5461482971932381,8.859429445866201,8.280889483967862
0,2,9,0.737277795743834,8.280889483967862,8.558752948067267
0,4,10,0.2447072718958503,8.558752948067267,8.924728714696318
0,5,0,0.33348643648717313,8.924728714696318,7.858347210190974
0,8,8,0.7116949748660342,7.858347210190974,9.27575995879848
0,0,7,0.08485221943886623,9.27575995879848,8.256660428202776
0,2,9,0.3912418798945789,8.256660428202776,8.739847257913588
0,10,10,0.16580660918458456,8.739847257913588,9.503814276103178
0,5,4,0.8534047659643235,9.503814276103178,7.993144777275918
0,3,3,0.5460737469256703,7.993144777275918,8.316572033851406
0,0,1,0.7892770525010012,8.316572033851406,7.489605260839262
0,5,2,0.9281214131630415,7.489605260839262,8.348421200847005
0,0,2,0.5148545476411323,8.348421200847005,7.7687826536053795
0,2,8,0.4292603829169265,7.7687826536053795,8.84683210696823
0,5,9,0.2637027965294092,8.84683210696823,8.906892906674358
0,2,2,0.015722992962138194,8.906892906674358,8.032191195669093
0,1,4,0.809799860464456,8.032191195669093,8.105488256837214
0,4,3,0.5882206155851345,8.105488256837214,8.358050773001242
0,4,0,0.40170771155235974,8.358050773001242,7.913129219890073
0,8,10,0.44676796399311947,7.913129219890073,9.438906278040085
0,1,5,0.24262315092087072,9.438906278040085,8.039493113046085
0,10,8,0.1371894333088518,8.039493113046085,9.7026307619587
0,6,8,0.3006155294004561,9.7026307619587,8.666538497608691
0,4,9,0.600344867151212,8.666538497608691,8.698669741149969
0,7,7,0.057656187528597025,8.698669741149969,9.162621850040747
0,2,5,0.9582947197881607,9.162621850040747,7.8737521379455515
0,8,2,0.8919742136541596,7.8737521379455515,8.538445841566018
0,5,8,0.8398771288069448,8.538445841566018,8.684969338036343
0,5,0,0.9060712119503623,8.684969338036343,7.6519746146793715
0,3,6,0.8670264562137175,7.6519746146793715,8.624845561374965
0,9,6,0.6252396572574209,8.624845561374965,9.021448645287917
0,6,10,0.9634310096427237,9.021448645287917,8.611134946749333
0,1,3,0.3735069093413347,8.611134946749333,7.996858729485767
0,4,8,0.702789484175004,7.996858729485767,8.834042197712396
0,4,7,0.8770280121072672,8.834042197712396,8.407811785563936
0,0,1,0.33896910983124817,8.407811785563936,7.684345981603295
0,4,10,0.4053553760418851,7.684345981603295,9.135873651444626
0,0,0,0.5992330601099841,9.135873651444626,7.155092252796799
0,3,2,0.27347713027670495,7.155092252796799,8.587247678304328
0,6,2,0.5245585808314357,8.587247678304328,8.28432181119112
0,10,7,0.3957685188151182,8.28432181119112,9.431681661050437
0,7,5,0.38232130972283085,9.431681661050437,8.57205223930832
0,2,8,0.3581838444261475,8.57205223930832,8.614613847645973
0,0,2,0.938353953185526,8.614613847645973,7.46830206856686
0,8,9,0.1009988459215293,7.46830206856686,9.747754894778753
0,9,1,0.6935372838914596,9.747754894778753,7.9604141915015845
0,1,8,0.4190633036105319,7.9604141915015845,8.688053467322693
0,8,5,0.29660212991824364,8.688053467322693,8.962787893786528
0,10,4,0.5341469734088161,8.962787893786528,8.833115800992555
0,6,1,0.8698435897249425,8.833115800992555,7.877140736513574
0,7,8,0.896282135912351,7.877140736513574,9.077201869501119
0,2,9,0.10524175653266676,9.077201869501119,8.609333505828431
0,7,4,0.7700941232209814,8.609333505828431,8.532960355405837
0,0,9,0.5708376057273113,8.532960355405837,8.35794941926287
0,7,8,0.2639323537027607,8.35794941926287,9.233107199689483
0,0,8,0.7570803141536339,9.233107199689483,7.994813959321843
0,1,7,0.4897334567580518,7.994813959321843,8.581201809368727
0,4,1,0.3836896938835649,8.581201809368727,8.004189014975541
0,2,3,0.7225741059408057,8.004189014975541,8.124640441777295
0,1,0,0.4241834365611228,8.124640441777295,7.679694801127007
0,4,1,0.2530561018361549,7.679694801127007,8.370008147079819
0,8,0,0.7065889224361447,8.370008147079819,8.156702823088654
0,5,9,0.653384885668699,8.156702823088654,8.942094956731237
0,6,3,0.8038236394301412,8.942094956731237,8.171380361114062
0,10,4,0.580843243159659,8.171380361114062,9.073570177007957
0,6,8,0.4399749901175707,9.073570177007957,8.806545628900382
0,6,4,0.7971550681569048,8.806545628900382,8.35369250858056
0,4,3,0.8649161080330032,8.35369250858056,8.136968276196193
0,9,0,0.5579246403643782,8.136968276196193,8.408714921085748
0,4,3,0.5379719685636548,8.408714921085748,8.28209954176247
0,6,3,0.3960338944511117,8.28209954176247,8.595273705259833
0,1,6,0.7141762658596276,8.595273705259833,8.186837626358523
0,6,5,0.5172371519723822,8.186837626358523,8.819542329747517
0,6,1,0.8041593669253804,8.819542329747517,7.914507338328368
0,7,7,0.9877043936808145,7.914507338328368,8.958985214571838
0,3,2,0.5522028602047202,8.958985214571838,7.846587159415308
0,0,4,0.18661011031074148,7.846587159415308,8.378951143998666
0,1,4,0.6066890405923475,8.378951143998666,8.091457017330077
0,9,0,0.7595151758729347,8.091457017330077,8.323090072953507
0,3,2,0.4964090924562672,8.323090072953507,8.086449090495645
0,2,8,0.48371164454418103,8.086449090495645,8.713717663857848
0,1,4,0.5957357162890717,8.713717663857848,7.985344839528654
0,1,10,0.8555457653274233,7.985344839528654,8.510445504160069
0,3,5,0.7070415064154489,8.510445504160069,8.316770859925466
0,2,7,0.6341160804194464,8.316770859925466,8.501691530670156
0,0,8,0.05358599034673017,8.501691530670156,8.590366344231738
0,6,2,0.3962386995134025,8.590366344231738,8.347442196540998
0,7,4,0.5030054852065807,8.347442196540998,8.75380177750885
0,2,4,0.4374275609668581,8.75380177750885,8.15113754597276
0,6,2,0.4360797338766683,8.15113754597276,8.473931278779025
0,6,5,0.7463841817832652,8.473931278779025,8.609270930701905
0,3,2,0.0028905785701672793,8.609270930701905,8.237814728189228
0,7,0,0.1586983861562281,8.237814728189228,8.374712564192142
0,10,6,0.4872909159070187,8.374712564192142,9.273800681690723
0,0,2,0.10224365072648689,9.273800681690723,7.666628275114796
0,4,0,0.6049158353472844,7.666628275114796,8.041999323954759
0,1,7,0.9860677704737278,8.041999323954759,8.31730619763325
0,1,4,0.6585478970434174,8.31730619763325,8.086075904559682
0,6,9,0.6478869890280252,8.086075904559682,9.0683862112279
0,3,6,0.770682586472784,9.0683862112279,8.200880297395923
0,1,10,0.38475924191953115,8.200880297395923,8.673993613241592
0,9,7,0.6945091932492528,8.673993613241592,9.052420723149877
0,0,0,0.18056875961203522,9.052420723149877,7.39224204581069
0,8,10,0.031310735148364244,7.39224204581069,9.820263950488922
0,3,7,0.44897465123066904,9.820263950488922,8.193097881743393
0,9,2,0.3999692638908652,8.193097881743393,8.777999735181718
0,10,2,0.19541393734932977,8.777999735181718,8.785310113973043
0,9,7,0.503441359333012,8.785310113973043,9.11084913986418
0,1,5,0.8564141354776007,9.11084913986418,7.841950000159687
0,1,5,0.9301616583171981,7.841950000159687,8.228042618641386
0,1,2,0.5154684141250345,8.228042618641386,7.9086019144319675
0,10,6,0.6315492833929633,7.9086019144319675,9.357041714534475
0,0,7,0.4149484571888279,9.357041714534475,8.064518390749129
0,6,2,0.7891635489024433,8.064518390749129,8.326262423007348
0,8,6,0.7534493055363931,8.326262423007348,8.956871533937635
0,8,4,0.08037276048306641,8.956871533937635,8.861975027405062
0,2,5,0.5291206592061646,8.861975027405062,8.188554775781778
0,2,7,0.9752953231703472,8.188554775781778,8.373840604009269
0,9,7,0.14751769037004958,8.373840604009269,9.425967477666921
0,7,5,0.6155383582144801,9.425967477666921,8.457348442857
0,6,2,0.6748463883035138,8.457348442857,8.252477652604188
0,4,2,0.5623909224818089,8.252477652604188,8.176995648932646
0,1,8,0.8231084171760875,8.176995648932646,8.413837091396228
0,4,2,0.6122536577294198,8.413837091396228,8.098277801711493
0,3,6,0.9690733122713786,8.098277801711493,8.425054404335427
0,2,7,0.6024972650991027,8.425054404335427,8.481406423527007
0,0,2,0.4296338252467341,8.481406423527007,7.767064607242578
0,6,2,0.7905448106525991,7.767064607242578,8.424723053301122
0,7,4,0.5142647329973173,8.424723053301122,8.722411868026773
0,7,0,0.40487179778212523,8.722411868026773,8.090093478433346
0,8,0,0.38822524913638967,8.090093478433346,8.409189549287357
0,1,0,0.5155847221691663,8.409189549287357,7.539144455819631
0,6,8,0.5004980367516912,7.539144455819631,9.287759345979431
0,2,0,0.6181221940994558,9.287759345979431,7.295019120957129
0,9,8,0.6397373576320783,7.295019120957129,9.599514797160072
0,4,3,0.9280547224392613,9.599514797160072,7.690124872799892
0,3,3,0.5152281195560379,7.690124872799892,8.433001482361565
0,1,0,0.379910800457981,8.433001482361565,7.599044105650488
0,6,7,0.2897838389350197,7.599044105650488,9.313099902837362
0,3,10,0.09306079331669748,9.313099902837362,8.64910296906253
0,5,2,0.9913940082598925,8.64910296906253,7.930285667224157
0,5,4,0.5630095575641049,7.930285667224157,8.662851917769036
0,4,9,0.66540130582774,8.662851917769036,8.667370381758257
0,3,7,0.11513251968142746,8.667370381758257,8.744316803761567
0,1,9,0.15330661745059626,8.744316803761567,8.596262763949317
0,9,10,0.1973572394390195,8.596262763949317,9.435900458964053
0,5,9,0.8262912585788156,9.435900458964053,8.429242558317712
0,8,2,0.7910913937178922,8.429242558317712,8.403723778076763
0,6,8,0.1977943254966329,8.403723778076763,9.150918094187915
0,7,8,0.3408910835722717,9.150918094187915,8.930304943113047
0,10,2,0.605597689909718,8.930304943113047,8.529449835049071
0,7,8,0.031528599898649534,8.529449835049071,9.292142271329471
0,3,1,0.6583750854425116,9.292142271329471,7.529866165209151
0,7,10,0.7823147971659901,7.529866165209151,9.298887213013954
0,2,1,0.3646804638168959,9.298887213013954,7.574465162127132
0,5,0,0.8862971080629993,7.574465162127132,8.032029725259456
0,0,8,0.471538362747266,8.032029725259456,8.537944093168369
0,1,6,0.398381562228053,8.537944093168369,8.363844848871466
0,6,3,0.3273726729368879,8.363844848871466,8.602355880313947
0,1,0,0.7134685149172451,8.602355880313947,7.375813782436728
0,5,2,0.9094172425474252,7.375813782436728,8.395703778955658
0,4,7,0.7258098349987666,8.395703778955658,8.629533680370432
0,3,1,0.6735563903734216,8.629533680370432,7.743145043063376
0,4,0,0.680834686034376,7.743145043063376,7.97853430929502
0,10,3,0.6354247796623734,7.97853430929502,8.976766673476687
0,2,0,0.825341475503686,8.976766673476687,7.295073704422594
0,6,5,0.11255424653713031,7.295073704422594,9.319138423110452
0,5,10,0.7960283235458177,9.319138423110452,8.49560636385694
0,4,0,0.8928306099863835,8.49560636385694,7.6217159070544955
0,7,10,0.8569012519410143,7.6217159070544955,9.230977405011327
0,8,7,0.9598893987568359,9.230977405011327,8.634069356472843
0,10,0,0.7684174474429505,8.634069356472843,8.237768157454244
0,3,6,0.6756640179040989,8.237768157454244,8.525262266271485
0,3,2,0.7223081011551127,8.525262266271485,7.906108855040229
0,3,7,0.5891141969926649,7.906108855040229,8.761079807345292
0,8,1,0.1375311674870634,8.761079807345292,8.467308945514937
0,2,8,0.012787000114813596,8.467308945514937,8.822226701066102
0,9,6,0.1658677052004316,8.822226701066102,9.185340908086033
0,4,3,0.7550338418733483,9.185340908086033,7.914693276107529
0,9,7,0.6265290651569545,7.914693276107529,9.339510899574048
0,10,3,0.20347785582363553,9.339510899574048,8.739081271969713
0,9,4,0.08704692397776148,8.739081271969713,9.03123469964702
0,7,10,0.8114418097632823,9.03123469964702,8.783867528569353
0,3,10,0.4840320047713349,8.783867528569353,8.630028154757882
0,0,9,0.013448400091003232,8.630028154757882,8.604288088963676
0,0,0,0.24577540506136641,8.604288088963676,7.509016267814759
0,3,9,0.943121580871054,7.509016267814759,8.81312212755469
0,3,7,0.05835945630927919,8.81312212755469,8.724119420182165
0,8,8,0.19468853750068393,8.724119420182165,9.245672440817424
0,6,1,0.04859497016715497,9.245672440817424,8.150246166350845
0,5,4,0.2571753691244073,8.150246166350845,8.742448845613321
0,5,5,0.18952084767166588,8.742448845613321,8.698196742146274
0,7,10,0.3482822624000249,8.698196742146274,9.126459954751228
0,4,8,0.5144620003891707,9.126459954751228,8.55167219785016
0,10,2,0.5990970120876722,8.55167219785016,8.658911089047724
0,10,0,0.15748201409131657,8.658911089047724,8.5349552966051
0,10,7,0.5723243661049672,8.5349552966051,9.259859242267517
0,2,3,0.12432658000670205,9.259859242267517,8.00520746231369
0,7,0,0.6585320395338032,8.00520746231369,8.202331492795201
0,0,9,0.5489504604327677,8.202331492795201,8.479102612780354
0,10,0,0.7898882507640266,8.479102612780354,8.278688337024535
0,5,5,0.1542643033008103,8.278688337024535,8.870411850527965
0,10,7,0.16794026008895646,8.870411850527965,9.3502324439679
0,0,3,0.05787727176421453,9.3502324439679,7.808307715868139
0,10,0,0.06145498043896758,7.808307715868139,8.866503271157804
0,2,6,0.4358802941113562,8.866503271157804,8.335575756933334
0,3,10,0.464648531207544,8.335575756933334,8.789150482085118
0,3,5,0.0647196835522994,8.789150482085118,8.545030112048693
0,2,7,0.8642006841594063,8.545030112048693,8.310562811425767
0,0,6,0.018859951614471293,8.310562811425767,8.529399414759123
0,5,5,0.9945012317079889,8.529399414759123,8.366723027079512
0,7,9,0.5747820877474846,8.366723027079512,9.111389621028225
0,5,9,0.9889731204852489,9.111389621028225,8.456071906676438
0,1,2,0.8380783353271486,8.456071906676438,7.67128719115256
0,8,6,0.9213272582367845,7.67128719115256,9.091257634872369
0,2,1,0.651698679866285,9.091257634872369,7.500165913482966
0,7,2,0.5860768604851905,7.500165913482966,8.715923259638028
0,3,8,0.1496662203566579,8.715923259638028,8.770915652904147
0,6,2,0.2153680979046303,8.770915652904147,8.377694394454583
0,6,3,0.9952806033062739,8.377694394454583,8.263785399934882
0,0,0,0.5727845040950152,8.263785399934882,7.459012614640865
0,0,7,0.3058714164546771,7.459012614640865,8.751733277747407
0,6,8,0.7437772401052472,8.751733277747407,8.761923470326728
0,7,6,0.22854650386887332,8.761923470326728,8.974102585664934
0,2,10,0.20245700096377905,8.974102585664934,8.607403970963132
0,5,8,0.3990303534859929,8.607403970963132,8.882406682564445
0,3,4,0.009890704887469681,8.882406682564445,8.422037672327255
0,3,8,0.4419427672075962,8.422037672327255,8.722739241915603
0,9,1,0.7635544876138117,8.722739241915603,8.267077473928124
0,7,5,0.604331610525234,8.267077473928124,8.849248484614556
0,2,9,0.9234488569417834,8.849248484614556,8.276214417252728
0,4,6,0.8860532605029627,8.276214417252728,8.507252225039226
0,5,3,0.24505999399407363,8.507252225039226,8.495709761062768
0,5,1,0.7413677660056692,8.495709761062768,7.953847328349807
0,6,10,0.8758445611459575,7.953847328349807,9.010795276643751
0,9,6,0.48235431289208563,9.010795276643751,8.96424141238099
0,10,6,0.6138602874530543,8.96424141238099,9.014006379854756
0,9,1,0.38935407632930996,9.014006379854756,8.357088633590658
0,2,10,0.7838875077004037,8.357088633590658,8.522360034952912
0,1,8,0.19063346798485414,8.522360034952912,8.614953103985089
0,2,6,0.45423672498699363,8.614953103985089,8.410247597219755
0,0,2,0.47423029347398216,8.410247597219755,7.7684859818980385
0,1,7,0.13926575672252517,7.7684859818980385,8.831878318527759
0,0,10,0.2519352841022663,8.831878318527759,8.430072918439613
0,5,10,0.6543243307231474,8.430072918439613,8.862813528491888
0,8,4,0.7804595641338105,8.862813528491888,8.543284294061607
0,0,6,0.2891333284187353,8.543284294061607,8.31668889881171
0,5,9,0.05197538617239805,8.31668889881171,9.189471014571703
0,9,10,0.6957776323822947,9.189471014571703,8.988954178951618
0,3,4,0.742548489150192,8.988954178951618,8.020192948066837
0,0,2,0.1057125354704519,8.020192948066837,8.08276307728411
0,3,5,0.5106219071501933,8.08276307728411,8.557541468516748
0,10,0,0.0011444505795529247,8.557541468516748,8.646913951871309
0,2,1,0.8710563511524966,8.646913951871309,7.5386016388402135
0,5,4,0.5884448494309873,7.5386016388402135,8.780695614630242
0,9,4,0.8825683286960533,8.780695614630242,8.619602549734367
0,7,1,0.19759783633689232,8.619602549734367,8.384434696960328
0,7,5,0.5065898269923158,8.384434696960328,8.859000302036947
0,4,3,0.09144698471785018,8.859000302036947,8.355266906701639
0,6,4,0.511838521903746,8.355266906701639,8.646777022440055
0,3,7,0.008946094575675856,8.646777022440055,8.80427446942051
0,9,6,0.24434524194701857,8.80427446942051,9.152086216927936
0,6,8,0.13277232488284463,9.152086216927936,8.933974948211086
0,7,7,0.34421583150906276,8.933974948211086,8.94090695903014
0,0,4,0.2326108525271574,8.94090695903014,7.991177506352181
0,4,4,0.8043568432434126,7.991177506352181,8.421880995220041
0,7,2,0.36769623391579487,8.421880995220041,8.517875212343702
0,10,4,0.7807331033369743,8.517875212343702,8.858126963176085
0,10,9,0.05030937309996375,8.858126963176085,9.509824666319794
0,2,3,0.2345401194598622,9.509824666319794,7.866778884569684
0,3,1,0.4109167815358862,7.866778884569684,8.128716446082393
0,1,1,0.4148345624532077,8.128716446082393,7.839445035119495
0,8,6,0.3826173084094181,7.839445035119495,9.304559995130406
0,0,2,0.3476648286999091,9.304559995130406,7.533664581648191
0,0,2,0.01148900144756515,7.533664581648191,8.292050966435102
0,0,4,0.574575749091188,8.292050966435102,8.036480388935178
0,7,1,0.12108542205765849,8.036480388935178,8.617064957699675
0,10,1,0.6983696797464771,8.617064957699675,8.434894639267101
0,8,1,0.02458914814391877,8.434894639267101,8.632508344545906
0,10,3,0.6655872047322754,8.632508344545906,8.743694115858107
0,8,5,0.32900751928279937,8.743694115858107,8.928038316259112
0,0,8,0.35997088222601714,8.928038316259112,8.295058303095775
0,0,10,0.16236820544337094,8.295058303095775,8.653796462913055
0,9,9,0.8639826239392583,8.653796462913055,9.071098207654492
0,8,10,0.5925366591911938,9.071098207654492,8.980032267852907
0,4,9,0.6763538039786994,8.980032267852907,8.556167349321486
0,9,0,0.6658459902941832,8.556167349321486,8.215021221745747
0,7,1,0.12413105107822686,8.215021221745747,8.556028532252535
0,5,0,0.04332293716084812,8.556028532252535,8.12632902066873
0,9,5,0.9750541967488259,8.12632902066873,8.910803342589226
0,2,8,0.13740113126575548,8.910803342589226,8.6120881697992
0,8,3,0.8628223237509188,8.6120881697992,8.451883281264355
0,5,3,0.3614506534273667,8.451883281264355,8.455970745937746
0,7,7,0.5027420156741098,8.455970745937746,9.020978601038731
0,2,1,0.6616887586507899,9.020978601038731,7.518597218701926
0,9,10,0.8371918952816754,7.518597218701926,9.47520497945852
0,0,7,0.3222325176337786,9.47520497945852,8.071488605551972
0,1,6,0.3843848194061539,8.071488605551972,8.526328382821214
0,10,7,0.7986565024910471,8.526328382821214,9.14956881200244
0,3,10,0.637199925844511,9.14956881200244,8.431543766410266
0,4,8,0.38476743331573016,8.431543766410266,8.848158210833867
0,9,6,0.3139030858439713,8.848158210833867,9.102679381175006
0,7,7,0.7359059487440499,9.102679381175006,8.688827089424674
0,0,2,0.6079135045386441,8.688827089424674,7.608784545630734
0,3,4,0.790019659989548,7.608784545630734,8.456513907087453
0,3,5,0.8761191827383303,8.456513907087453,8.250209220788232
0,10,3,0.9475229239775363,8.250209220788232,8.730159297488035
0,7,9,0.931481606650414,8.730159297488035,8.811894438107252
0,4,8,0.17075608006515786,8.811894438107252,8.828380330226825
0,6,6,0.28120104802323265,8.828380330226825,8.825623026954391
0,2,5,0.5979319825072341,8.825623026954391,8.1662664476148
0,0,1,0.5775464883482984,8.1662664476148,7.645572404994482
0,0,3,0.5949342136967277,7.645572404994482,8.107999257893022
0,7,1,0.6882750556018906,8.107999257893022,8.30963051794161
0,10,1,0.4664702221745709,8.30963051794161,8.653322514639076
0,4,6,0.31860827105781164,8.653322514639076,8.665272020633017
0,9,6,0.620787678355931,8.665272020633017,9.01019914831931
0,0,2,0.5938581158973183,9.01019914831931,7.5086882203198515
0,1,9,0.2655077077651614,7.5086882203198515,8.952038413272607
0,6,2,0.841252701954447,8.952038413272607,8.00437783897352
0,2,10,0.5111351779561455,8.00437783897352,8.77630646469742
0,4,5,0.09571034554359104,8.77630646469742,8.63381612018228
0,9,7,0.6157033556565006,8.63381612018228,9.105216139632692
0,8,8,0.6491630649758906,9.105216139632692,8.891402937262978
0,2,9,0.5733911664866489,8.891402937262978,8.437191778264154
0,9,7,0.3193437305336392,8.437191778264154,9.318937399500165
0,7,8,0.8387489830321113,9.318937399500165,8.625369558279042
0,7,6,0.2689666499602229,8.625369558279042,8.999410483301821
0,7,7,0.4284765290203961,8.999410483301821,8.876964765244228
0,3,2,0.10457351448815044,8.876964765244228,8.097741982049461
0,4,1,0.8076272078608676,8.097741982049461,7.953373533759977
0,3,6,0.14310262382133276,7.953373533759977,8.886341171210956
0,7,4,0.6237114067545974,8.886341171210956,8.513815825178188
0,5,3,0.15854407592900754,8.513815825178188,8.536779853382313
0,3,10,0.5111784037382526,8.536779853382313,8.698817513670104
0,10,2,0.06703777615809137,8.698817513670104,8.875892268405867
0,7,1,0.6722630899092875,8.875892268405867,8.061672163950298
0,2,6,0.15855650376223562,8.061672163950298,8.74251468784373
0,10,1,0.4852336440348034,8.74251468784373,8.499646080408253
0,4,5,0.6938832793011165,8.499646080408253,8.426949781399907
0,4,3,0.7869045039824344,8.426949781399907,8.151554987281694
0,7,9,0.7277928660526538,8.151554987281694,9.106606911808246
0,1,7,0.5683037114365971,9.106606911808246,8.171319031200653
0,1,10,0.6314865991956785,8.171319031200653,8.560483690001943
0,8,0,0.8584636302108672,8.560483690001943,8.017273621560586
0,7,5,0.6718205563886108,8.017273621560586,8.898771962472047
0,9,8,0.2220913107347703,8.898771962472047,9.273753540103753
0,0,7,0.5397487579499486,9.273753540103753,8.02988096517881
0,3,0,0.42447644568374066,8.02988096517881,7.911134788765192
0,10,4,0.5717368019416182,7.911134788765192,9.164871921733267
0,7,5,0.22369554468919606,9.164871921733267,8.740301701597527
0,1,6,0.7691224140585456,8.740301701597527,8.111021886813166
0,4,5,0.9736279810716929,8.111021886813166,8.416618828379645
0,1,7,0.17330529559286834,8.416618828379645,8.598814266932052
0,6,1,0.36409440324131415,8.598814266932052,8.20811584110889
0,0,6,0.07038117391507259,8.20811584110889,8.537787793714447
0,2,5,0.43869973347335134,8.537787793714447,8.341827649878388
0,8,3,0.39173521767553643,8.341827649878388,8.777513674275651
0,2,2,0.8064163754247216,8.777513674275651,7.67997091523737
0,3,7,0.38241183175786997,7.67997091523737,8.939810303230308
0,4,4,0.6600878388750456,8.939810303230308,8.177804565111515
0,7,2,0.43153799441826945,8.177804565111515,8.567313142128638
0,7,6,0.8640760373851805,8.567313142128638,8.721207928306143
0,8,5,0.5956720173777192,8.721207928306143,8.802201463062309
0,3,9,0.5951803525702078,8.802201463062309,8.55603100995593
0,7,0,0.34840555435964693,8.55603100995593,8.173786886168198
0,7,1,0.5643982817511337,8.173786886168198,8.34963969544193
0,2,2,0.00527758622772545,8.34963969544193,8.22316496944711
0,10,1,0.0015056408432922996,8.22316496944711,8.914626654802882
0,2,5,0.581518240188128,8.914626654802882,8.144805442824856
0,4,4,0.5803203159241624,8.144805442824856,8.482689946722108
0,10,6,0.4198892619810729,8.482689946722108,9.271509047810374
0,4,4,0.7858567736770852,9.271509047810374,8.00435384951714
0,1,10,0.6351796796739194,8.00435384951714,8.614292210323994
0,0,9,0.2771714594471866,8.614292210323994,8.477671874096881
0,1,9,0.3589702969779456,8.477671874096881,8.582312567407204
0,0,9,0.30196145808675645,8.582312567407204,8.475936755749357
0,10,6,0.6339031366364153,8.475936755749357,9.166753174140286
0,2,3,0.9304727804192151,9.166753174140286,7.633169718149843
0,10,5,0.20122223349715673,7.633169718149843,9.562105758388022
0,4,6,0.04887447422961533,9.562105758388022,8.4972111711308
0,2,8,0.7558428789133298,8.4972111711308,8.440731353128221
0,4,1,0.09292794736328969,8.440731353128221,8.19639337364918
0,0,3,0.26956980377026474,8.19639337364918,8.087074473304687
0,8,9,0.12214209607925408,8.087074473304687,9.530925801453948
0,1,0,0.22497024467479687,9.530925801453948,7.310539610511285
0,7,9,0.9895452260401921,7.310539610511285,9.256069190737946
0,4,7,0.6476934303579105,9.256069190737946,8.381803412096763
0,0,5,0.7996376256436446,8.381803412096763,8.013353497665804
0,9,6,0.5999007524380988,8.013353497665804,9.237948785600631
0,6,5,0.6864259477150348,9.237948785600631,8.384577545462154
0,7,10,0.2992717157214515,8.384577545462154,9.255504960318556
0,5,3,0.5449367172367136,9.255504960318556,8.096353821015006
0,5,7,0.3979886501325619,8.096353821015006,8.993227592117085
0,0,5,0.25472357033086734,8.993227592117085,8.08200246531542
0,1,9,0.28786672598670926,8.08200246531542,8.749754155829976
0,3,2,0.4885506163103479,8.749754155829976,7.948156967609781
0,4,6,0.8184810712791011,7.948156967609781,8.65039080286547
0,4,5,0.5047057210315272,8.65039080286547,8.471290319715628
0,1,7,0.1749437662685588,8.471290319715628,8.57977120114888
0,10,1,0.3353802361503947,8.57977120114888,8.62882061324874
0,8,5,0.5056449471791898,8.62882061324874,8.878010769847375
0,4,5,0.40418410063357924,8.878010769847375,8.4456778075873
0,9,1,0.9906515037233984,8.4456778075873,8.2458827773161
0,5,4,0.07460149193897836,8.2458827773161,8.801856913884285
0,5,10,0.5387045740751963,8.801856913884285,8.796695408334307
0,0,7,0.45055877231124286,8.796695408334307,8.233495335254645
0,4,6,0.2593560928294891,8.233495335254645,8.834840502875323
0,6,8,0.48745169165695446,8.834840502875323,8.862383836174901
0,6,1,0.9744561445781647,8.862383836174901,7.8150784473595145
0,5,5,0.586142786278684,7.8150784473595145,8.809009238927366
0,4,0,0.8686090217567648,8.809009238927366,7.5293590761458296
0,3,3,0.11087865618581683,7.5293590761458296,8.688764812931362
0,6,2,0.8519575429905392,8.688764812931362,8.086783285235889
0,6,6,0.5329075174118696,8.086783285235889,8.946968807257049
0,5,2,0.41655008167412133,8.946968807257049,8.118419017785536
0,9,1,0.40144273659048824,8.118419017785536,8.649573424149809
0,1,5,0.20597728574841045,8.649573424149809,8.320926996929073
0,1,1,0.9371320966855564,8.320926996929073,7.514226084387762
0,8,3,0.7657782707257919,7.514226084387762,8.866359336247397
0,0,7,0.5904039014552871,8.866359336247397,8.140351461378259
0,9,5,0.9823319057008243,8.140351461378259,8.902490341210049
0,1,6,0.3235542607188484,8.902490341210049,8.279743083612175
0,6,1,0.646683720817632,8.279743083612175,8.173178243427357
0,10,4,0.33523615112038996,8.173178243427357,9.195774428923158
0,0,3,0.758494397142832,9.195774428923158,7.509485158193745
0,6,2,0.6344845789250162,7.509485158193745,8.588612985514523
0,9,5,0.6498618169822241,8.588612985514523,8.91930487752393
0,10,1,0.0636373575543111,8.91930487752393,8.651514160421767
0,9,5,0.08045752016835694,8.651514160421767,9.183039967628448
0,6,1,0.4585440799388758,9.183039967628448,7.966149102527978
0,9,2,0.09183752066540429,7.966149102527978,9.007715199866253
0,0,5,0.5183069087309122,9.007715199866253,7.945381593532341
0,9,6,0.9682399561219496,7.945381593532341,9.076436485136528
0,7,6,0.43002154726108077,9.076436485136528,8.768527392365563
0,4,9,0.8263613101271554,8.768527392365563,8.551665221409706
0,9,3,0.09216486090536613,8.551665221409706,8.957352995483628
0,1,1,0.6101175006195682,8.957352995483628,7.465591382902571
0,0,6,0.6356630033944258,7.465591382902571,8.50265503171021
0,0,10,0.9620609991303611,8.50265503171021,8.184751156531416
0,0,10,0.8813797708656314,8.184751156531416,8.331059729056712
